,OkresCode,Okres,KrajCode,Kraj,OborPece,POCET,ID_obor_pece
3484,CZ0513,Liberec,CZ051,Liberecký kraj,"Fyzioterapeut, tělovýchovné lékařství, revmatologie, rehabilitační a fyzikální medicína",1,439
3485,CZ0513,Liberec,CZ051,Liberecký kraj,"Fyzioterapeut, tělovýchovné lékařství, všeobecné praktické lékařství, vnitřní lékařství, radiologie a zobrazovací metody, geriatrie",1,444
3486,CZ0513,Liberec,CZ051,Liberecký kraj,"Fyzioterapeut, všeobecné praktické lékařství",1,483
3487,CZ0513,Liberec,CZ051,Liberecký kraj,"Fyzioterapeut, všeobecné praktické lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",1,491
3488,CZ0513,Liberec,CZ051,Liberecký kraj,"Fyzioterapeut, zubní lékařství, všeobecné praktické lékařství, otorinolaryngologie a chirurgie hlavy a krku, oftalmologie, neurologie",1,522
3489,CZ0513,Liberec,CZ051,Liberecký kraj,Klinický logoped,3,526
3490,CZ0513,Liberec,CZ051,Liberecký kraj,Klinický psycholog,9,554
3491,CZ0513,Liberec,CZ051,Liberecký kraj,Odborný fyzioterapeut,1,678
3492,CZ0513,Liberec,CZ051,Liberecký kraj,Optometrista,13,695
3493,CZ0513,Liberec,CZ051,Liberecký kraj,Ortoptista,1,698
3494,CZ0513,Liberec,CZ051,Liberecký kraj,"Ortotik-protetik, Ortotik-protetik",1,708
3495,CZ0513,Liberec,CZ051,Liberecký kraj,Radiologický asistent,1,723
3496,CZ0513,Liberec,CZ051,Liberecký kraj,"Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Všeobecná sestra, psychiatrie, psychiatrie",1,733
3497,CZ0513,Liberec,CZ051,Liberecký kraj,Všeobecná sestra,17,741
3498,CZ0513,Liberec,CZ051,Liberecký kraj,"Všeobecná sestra, Všeobecná sestra",2,742
3499,CZ0513,Liberec,CZ051,Liberecký kraj,Zubní technik,28,831
3500,CZ0513,Liberec,CZ051,Liberecký kraj,"Zubní technik, Zubní technik",1,837
3501,CZ0513,Liberec,CZ051,Liberecký kraj,"Zubní technik, zubní lékařství",1,850
3502,CZ0513,Liberec,CZ051,Liberecký kraj,alergologie a klinická imunologie,2,853
3503,CZ0513,Liberec,CZ051,Liberecký kraj,anesteziologie a intenzivní medicína,3,864
3504,CZ0513,Liberec,CZ051,Liberecký kraj,"anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1,865
3505,CZ0513,Liberec,CZ051,Liberecký kraj,chirurgie,4,893
3506,CZ0513,Liberec,CZ051,Liberecký kraj,cévní chirurgie,1,914
3507,CZ0513,Liberec,CZ051,Liberecký kraj,dermatovenerologie,7,916
3508,CZ0513,Liberec,CZ051,Liberecký kraj,"dorostové lékařství, všeobecné praktické lékařství, praktické lékařství pro děti a dorost",1,924
3509,CZ0513,Liberec,CZ051,Liberecký kraj,"dětská a dorostová psychiatrie, psychiatrie",2,931
3510,CZ0513,Liberec,CZ051,Liberecký kraj,dětská kardiologie,1,943
3511,CZ0513,Liberec,CZ051,Liberecký kraj,"dětská neurologie, Fyzioterapeut, Klinický logoped, Klinický psycholog, Nutriční terapeut, Ergoterapeut, urgentní medicína, sexuologie, paliativní medicína, onkochirurgie, onkochirurgie, neonatologie, neonatologie, neonatologie, dětská nefrologie, dětská kardiologie, dětská gastroenterologie a hepatologie, dětská endokrinologie a diabetologie, angiologie, algeziologie, klinická farmacie, ortodoncie, orální a maxilofaciální chirurgie, zubní lékařství, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, urologie, traumatologie, traumatologie, soudní lékařství, revmatologie, revmatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, psychiatrie, radiační onkologie, radiační onkologie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, pneumologie a ftizeologie, plastická chirurgie, plastická chirurgie, patologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, oftalmologie, nukleární medicína, nukleární medicína, neurologie, neurologie, neurologie, neurochirurgie, neurochirurgie, neurochirurgie, nefrologie, lékařská mikrobiologie, lékařská genetika, lékařská genetika, klinická onkologie, klinická onkologie, klinická onkologie, klinická biochemie, kardiologie, kardiologie, kardiologie, chirurgie, chirurgie, chirurgie, hygiena a epidemiologie, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, cévní chirurgie, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie, alergologie a klinická imunologie",1,965
3512,CZ0513,Liberec,CZ051,Liberecký kraj,endokrinologie a diabetologie,2,1056
3513,CZ0513,Liberec,CZ051,Liberecký kraj,"foniatrie, otorinolaryngologie a chirurgie hlavy a krku",2,1072
3514,CZ0513,Liberec,CZ051,Liberecký kraj,gastroenterologie,1,1073
3515,CZ0513,Liberec,CZ051,Liberecký kraj,geriatrie,1,1075
3516,CZ0513,Liberec,CZ051,Liberecký kraj,gynekologie a porodnictví,21,1083
3517,CZ0513,Liberec,CZ051,Liberecký kraj,"gynekologie a porodnictví, dermatovenerologie",1,1086
3518,CZ0513,Liberec,CZ051,Liberecký kraj,hematologie a transfúzní lékařství,3,1104
3519,CZ0513,Liberec,CZ051,Liberecký kraj,hygiena a epidemiologie,3,1109
3520,CZ0513,Liberec,CZ051,Liberecký kraj,infekční lékařství,2,1115
3521,CZ0513,Liberec,CZ051,Liberecký kraj,"infekční lékařství, infekční lékařství, dermatovenerologie, dermatovenerologie",1,1117
3522,CZ0513,Liberec,CZ051,Liberecký kraj,kardiologie,2,1121
3523,CZ0513,Liberec,CZ051,Liberecký kraj,laboratorní a vyšetřovací metody ve zdravotnictví,4,1181
3524,CZ0513,Liberec,CZ051,Liberecký kraj,neurochirurgie,2,1242
3525,CZ0513,Liberec,CZ051,Liberecký kraj,neurologie,6,1244
3526,CZ0513,Liberec,CZ051,Liberecký kraj,oftalmologie,12,1261
3527,CZ0513,Liberec,CZ051,Liberecký kraj,ortodoncie,1,1279
3528,CZ0513,Liberec,CZ051,Liberecký kraj,"ortodoncie, zubní lékařství",3,1281
3529,CZ0513,Liberec,CZ051,Liberecký kraj,ortopedie a traumatologie pohybového ústrojí,5,1287
3530,CZ0513,Liberec,CZ051,Liberecký kraj,otorinolaryngologie a chirurgie hlavy a krku,5,1314
3531,CZ0513,Liberec,CZ051,Liberecký kraj,"paliativní medicína, paliativní medicína, paliativní medicína",1,1336
3532,CZ0513,Liberec,CZ051,Liberecký kraj,plastická chirurgie,4,1367
3533,CZ0513,Liberec,CZ051,Liberecký kraj,pneumologie a ftizeologie,3,1407
3534,CZ0513,Liberec,CZ051,Liberecký kraj,"pracovní lékařství, všeobecné praktické lékařství",1,1454
3535,CZ0513,Liberec,CZ051,Liberecký kraj,praktické lékařství pro děti a dorost,29,1460
3536,CZ0513,Liberec,CZ051,Liberecký kraj,praktické lékárenství,25,1481
3537,CZ0513,Liberec,CZ051,Liberecký kraj,psychiatrie,5,1510
3538,CZ0513,Liberec,CZ051,Liberecký kraj,"psychosomatika, psychiatrie",2,1525
3539,CZ0513,Liberec,CZ051,Liberecký kraj,radiační onkologie,1,1528
3540,CZ0513,Liberec,CZ051,Liberecký kraj,radiologie a zobrazovací metody,1,1533
3541,CZ0513,Liberec,CZ051,Liberecký kraj,rehabilitační a fyzikální medicína,3,1565
3542,CZ0513,Liberec,CZ051,Liberecký kraj,"rehabilitační a fyzikální medicína, neurologie",1,1570
3543,CZ0513,Liberec,CZ051,Liberecký kraj,"reprodukční medicína, reprodukční medicína, lékařská genetika, gynekologie a porodnictví, anesteziologie a intenzivní medicína",1,1595
3544,CZ0513,Liberec,CZ051,Liberecký kraj,revmatologie,1,1606
3545,CZ0513,Liberec,CZ051,Liberecký kraj,"sexuologie, urologie",1,1627
3546,CZ0513,Liberec,CZ051,Liberecký kraj,"tělovýchovné lékařství, všeobecné praktické lékařství",1,1659
3547,CZ0513,Liberec,CZ051,Liberecký kraj,urologie,2,1678
3548,CZ0513,Liberec,CZ051,Liberecký kraj,"vnitřní lékařství, alergologie a klinická imunologie",2,1713
3549,CZ0513,Liberec,CZ051,Liberecký kraj,"vnitřní lékařství, endokrinologie a diabetologie",7,1720
3550,CZ0513,Liberec,CZ051,Liberecký kraj,"vnitřní lékařství, gastroenterologie",1,1722
3551,CZ0513,Liberec,CZ051,Liberecký kraj,"vnitřní lékařství, kardiologie",3,1734
3552,CZ0513,Liberec,CZ051,Liberecký kraj,"vnitřní lékařství, nefrologie",1,1746
3553,CZ0513,Liberec,CZ051,Liberecký kraj,všeobecné praktické lékařství,80,1824
3554,CZ0513,Liberec,CZ051,Liberecký kraj,"všeobecné praktické lékařství, chirurgie",2,1827
3555,CZ0513,Liberec,CZ051,Liberecký kraj,"všeobecné praktické lékařství, endokrinologie a diabetologie",1,1834
3556,CZ0513,Liberec,CZ051,Liberecký kraj,"všeobecné praktické lékařství, hygiena a epidemiologie",1,1838
3557,CZ0513,Liberec,CZ051,Liberecký kraj,"všeobecné praktické lékařství, praktické lékařství pro děti a dorost",5,1854
3558,CZ0513,Liberec,CZ051,Liberecký kraj,"všeobecné praktické lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",1,1867
3559,CZ0513,Liberec,CZ051,Liberecký kraj,"všeobecné praktické lékařství, vnitřní lékařství",3,1878
3560,CZ0513,Liberec,CZ051,Liberecký kraj,zubní lékařství,91,1945
3561,CZ0513,Liberec,CZ051,Liberecký kraj,"zubní lékařství, oftalmologie",1,1950
3562,CZ0514,Semily,CZ051,Liberecký kraj,Dentální hygienistka,2,18
3563,CZ0514,Semily,CZ051,Liberecký kraj,"Dentální hygienistka, zubní lékařství",1,41
3564,CZ0514,Semily,CZ051,Liberecký kraj,"Dětská sestra, Všeobecná sestra",1,50
3565,CZ0514,Semily,CZ051,Liberecký kraj,"Ergoterapeut, Ergoterapeut",1,56
3566,CZ0514,Semily,CZ051,Liberecký kraj,Fyzioterapeut,7,65
3567,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Fyzioterapeut",2,111
3568,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Fyzioterapeut, Všeobecná sestra, Všeobecná sestra, klinická onkologie",1,157
3569,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Klinický logoped, Nutriční terapeut, paliativní medicína, foniatrie, algeziologie, všeobecné praktické lékařství, vnitřní lékařství, urologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, pneumologie a ftizeologie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, lékařská mikrobiologie, klinická onkologie, klinická onkologie, klinická biochemie, kardiologie, chirurgie, hematologie a transfúzní lékařství, gastroenterologie, dermatovenerologie, anesteziologie a intenzivní medicína",1,200
3570,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Klinický logoped, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost",1,210
3571,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Nutriční terapeut, Ergoterapeut, Všeobecná sestra, algeziologie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, revmatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, patologie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie, klinická biochemie, kardiologie, chirurgie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, geriatrie, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",1,258
3572,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Všeobecná sestra, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí",1,305
3573,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, Všeobecná sestra, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost",1,307
3574,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, radiologie a zobrazovací metody, plastická chirurgie, plastická chirurgie, plastická chirurgie, anesteziologie a intenzivní medicína",1,395
3575,CZ0514,Semily,CZ051,Liberecký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína",2,396
3576,CZ0514,Semily,CZ051,Liberecký kraj,Klinický logoped,1,526
3577,CZ0514,Semily,CZ051,Liberecký kraj,Klinický psycholog,3,554
3578,CZ0514,Semily,CZ051,Liberecký kraj,Optometrista,2,695
3579,CZ0514,Semily,CZ051,Liberecký kraj,Porodní asistentka,5,714
3580,CZ0514,Semily,CZ051,Liberecký kraj,Všeobecná sestra,7,741
3581,CZ0514,Semily,CZ051,Liberecký kraj,"Všeobecná sestra, Všeobecná sestra",3,742
3582,CZ0514,Semily,CZ051,Liberecký kraj,"Všeobecná sestra, Všeobecná sestra, Všeobecná sestra",1,743
3583,CZ0514,Semily,CZ051,Liberecký kraj,"Všeobecná sestra, Všeobecná sestra, klinická onkologie",1,756
3584,CZ0514,Semily,CZ051,Liberecký kraj,Zubní technik,8,831
3585,CZ0514,Semily,CZ051,Liberecký kraj,alergologie a klinická imunologie,3,853
3586,CZ0514,Semily,CZ051,Liberecký kraj,anesteziologie a intenzivní medicína,6,864
3587,CZ0514,Semily,CZ051,Liberecký kraj,chirurgie,3,893
3588,CZ0514,Semily,CZ051,Liberecký kraj,"chirurgie, chirurgie",1,895
3589,CZ0514,Semily,CZ051,Liberecký kraj,dermatovenerologie,3,916
3590,CZ0514,Semily,CZ051,Liberecký kraj,dětská a dorostová psychiatrie,1,926
3591,CZ0514,Semily,CZ051,Liberecký kraj,gynekologie a porodnictví,10,1083
3592,CZ0514,Semily,CZ051,Liberecký kraj,"gynekologie dětí a dospívajících, Fyzioterapeut, Klinický logoped, Nutriční terapeut, Zdravotní laborant pro toxikologii, neonatologie, dětská kardiologie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, traumatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, praktické lékařství pro děti a dorost, nukleární medicína, nukleární medicína, neurologie, neurologie, nefrologie, lékařská mikrobiologie, klinická biochemie, kardiologie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",1,1095
3593,CZ0514,Semily,CZ051,Liberecký kraj,"gynekologie dětí a dospívajících, gynekologie a porodnictví",1,1098
3594,CZ0514,Semily,CZ051,Liberecký kraj,klinická biochemie,2,1125
3595,CZ0514,Semily,CZ051,Liberecký kraj,neurologie,4,1244
3596,CZ0514,Semily,CZ051,Liberecký kraj,"návykové nemoci, všeobecné praktické lékařství",1,1260
3597,CZ0514,Semily,CZ051,Liberecký kraj,oftalmologie,6,1261
3598,CZ0514,Semily,CZ051,Liberecký kraj,"ortodoncie, zubní lékařství",1,1281
3599,CZ0514,Semily,CZ051,Liberecký kraj,ortopedie a traumatologie pohybového ústrojí,7,1287
3600,CZ0514,Semily,CZ051,Liberecký kraj,otorinolaryngologie a chirurgie hlavy a krku,4,1314
3601,CZ0514,Semily,CZ051,Liberecký kraj,pediatrie,2,1353
3602,CZ0514,Semily,CZ051,Liberecký kraj,plastická chirurgie,3,1367
3603,CZ0514,Semily,CZ051,Liberecký kraj,praktické lékařství pro děti a dorost,16,1460
3604,CZ0514,Semily,CZ051,Liberecký kraj,praktické lékárenství,12,1481
3605,CZ0514,Semily,CZ051,Liberecký kraj,psychiatrie,3,1510
3606,CZ0514,Semily,CZ051,Liberecký kraj,radiologie a zobrazovací metody,4,1533
3607,CZ0514,Semily,CZ051,Liberecký kraj,"radiologie a zobrazovací metody, chirurgie",2,1535
3608,CZ0514,Semily,CZ051,Liberecký kraj,"radiologie a zobrazovací metody, gynekologie a porodnictví",1,1540
3609,CZ0514,Semily,CZ051,Liberecký kraj,rehabilitační a fyzikální medicína,2,1565
3610,CZ0514,Semily,CZ051,Liberecký kraj,tělovýchovné lékařství,1,1639
3611,CZ0514,Semily,CZ051,Liberecký kraj,"tělovýchovné lékařství, vnitřní lékařství",1,1652
3612,CZ0514,Semily,CZ051,Liberecký kraj,urologie,3,1678
3613,CZ0514,Semily,CZ051,Liberecký kraj,"vnitřní lékařství, endokrinologie a diabetologie",1,1720
3614,CZ0514,Semily,CZ051,Liberecký kraj,"vnitřní lékařství, gynekologie a porodnictví, endokrinologie a diabetologie, alergologie a klinická imunologie",1,1729
3615,CZ0514,Semily,CZ051,Liberecký kraj,"vnitřní lékařství, kardiologie",2,1734
3616,CZ0514,Semily,CZ051,Liberecký kraj,všeobecné praktické lékařství,42,1824
3617,CZ0514,Semily,CZ051,Liberecký kraj,"všeobecné praktické lékařství, vnitřní lékařství",1,1878
3618,CZ0514,Semily,CZ051,Liberecký kraj,"všeobecné praktické lékařství, vnitřní lékařství, endokrinologie a diabetologie",1,1881
3619,CZ0514,Semily,CZ051,Liberecký kraj,zubní lékařství,33,1945
3620,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,Adiktolog,1,0
3621,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,"Adiktolog, sexuologie, psychiatrie, gynekologie a porodnictví",1,13
3622,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,Dentální hygienistka,7,18
3623,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,"Dentální hygienistka, Zubní technik, zubní lékařství",2,25
3624,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,"Dentální hygienistka, Zubní technik, zubní lékařství, ortopedie a traumatologie pohybového ústrojí, anesteziologie a intenzivní medicína",1,27
3625,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,"Dentální hygienistka, ortodoncie",2,32
3626,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,"Dentální hygienistka, ortodoncie, plastická chirurgie",1,34
3627,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,"Dentální hygienistka, zubní lékařství",14,41
